Name_GeneSymbol	Value_LogDiffExp	Significance_pvalue
LMCD1	5.998	0.000394649590606738
BMP7	9.028	0.000395515856611258
LOC105378220	-9.56	0.000396261270949727
GLI2	4.626	0.00039898062927477
PTGES	-4.502	0.000402767328623086
RIMS4	4.519	0.000402839547538001
CKMT1A	6.16	0.000404160264963194
MFSD2A	6.101	0.000408596366484237
BEX1	9.61	0.000411679464435859
EDA2R	9.112	0.000411881746644569
PDE9A	6.322	0.000417552578925891
OAS1	-5.953	0.000424025245188631
GYPC	9.247	0.00042544455996382
GABRA5	9.003	0.000426678463962043
MAGI2-AS3	6.605	0.000428804427649284
CDKN2B	-6.113	0.000428804427649284
VASH2	4.566	0.000428804427649284
SLC8A2	7.079	0.000436659505584031
CKMT1B	6.106	0.000436659505584031
TRIM7	-5.648	0.000437951839853754
TMEM200A	9.002	0.000441666417411169
SLC16A10	5.435	0.000445208293122394
CHRM3	6.564	0.000447053498321936
WLS	-4.946	0.000448586713436439
SLC22A23	4.435	0.000449245103393316
AMOT	7.187	0.000450968909336361
PTPN5	9.067	0.000456632549463412
SOX21	8.988	0.000458653793017743
SERPINB9	5.901	0.000458789167522993
GATA6	-9.379	0.000459206238067403
SLC16A6	-5.762	0.000464542729537045
CASP1	-9.36	0.000465816556824144
CCDC141	9.143	0.00046700246998772
TSPAN1	-6.271	0.000467992076796664
RRAGD	6.234	0.000472197273498798
ADGRE5	-4.742	0.000477810164541521
NEFM	9.514	0.000477810164541521
RORB	6.497	0.000480800995901847
GDA	-6.727	0.000485619847409999
GSTM3	-4.482	0.000485619847409999
NRSN2	6.002	0.000490264325912906
LNCPRESS1	5.728	0.000490501446393937
LPAR3	7.034	0.000490501446393937
XKR6	8.98	0.000494179560902878
KCNK15	-5.597	0.000498316586206848
AMPH	8.999	0.00050752670726717
DOCK2	8.964	0.000507683521056803
PCDHA11	8.985	0.000508101053865481
PDPN	6.961	0.000510295707875983
SHISA9	5.1	0.000510872264046283
FLT4	5.541	0.000512125605322512
PPARG	-6.576	0.000512756694224559
SNN	4.645	0.000512756694224559
RAB25	9.005	0.000514446291709186
EDA	6.118	0.00051633620510516
DUSP6	6.336	0.000516408057905351
LZTS3	5.049	0.000517987407168399
ADAMTS8	9.673	0.000518985745668366
TSPAN18	9.067	0.000518985745668366
CBLC	9.011	0.000520378979395716
SPINT2	4.814	0.000520600621226174
HUNK	6.009	0.000523447523417901
RAB3C	8.943	0.000523447523417901
MLF1	8.943	0.000523447523417901
SCUBE1	8.972	0.000523570894577073
SOX8	8.965	0.000523570894577073
PNMAL1	5.364	0.000523570894577073
LAD1	9.26	0.000529609509203605
RAB15	4.855	0.000536566933458075
SHF	5.286	0.000536566933458075
PBDC1	8.998	0.000537694247877743
GRIK3	8.931	0.000538226053076616
CDO1	8.923	0.000538226053076616
ADAMTS14	8.934	0.000539620420230225
MAGI2	5.567	0.000546173694705918
DMTN	-6.016	0.000546173694705918
ADGRB1	9.401	0.000546173694705918
TMEM45B	-6.015	0.000551338235148554
HNRNPA1P33	-5.576	0.000554387462119832
ZNF135	8.927	0.000557353769566806
CHRDL1	6.971	0.000557740685343139
C4BPB	-7.413	0.000564161333866837
FGF19	7.013	0.000572159492403827
HLA-DQB1	8.889	0.000576290353053075
ADAMTS16	6.624	0.000577566545306349
SMOC1	-6.906	0.000577659244863823
FAM155B	9.582	0.000579476594372267
ZNF354C	6.342	0.000582713262267553
FSD1	6.144	0.000582713262267553
POTEF	8.979	0.000582713262267553
ADAMTS2	6.15	0.000582713262267553
ZBTB20	-5.215	0.000586820595053423
SORCS1	7.482	0.000586820595053423
GLB1L3	4.897	0.000586820595053423
KCNA6	9.017	0.000590853649444491
DLL3	5.761	0.000592239692013538
CA14	4.802	0.000596789547761025
RCAN2	8.888	0.00059952545049466
MYO1D	4.825	0.00059952545049466
LAMB3	-6.979	0.000599694591839477
MDFI	7.319	0.000599694591839477
REEP2	5.183	0.000600822006075778
HES3	9.174	0.000605688023506595
NTM	8.873	0.000607915210867164
THBS4	5.148	0.00061038963040802
CASC15	5.978	0.000613848530890175
SIM2	-5.455	0.000615148396180316
VLDLR	4.967	0.000620069192835635
GRK3	5.631	0.000620069192835635
RANBP17	7.026	0.000631039541130404
SIX2	-4.991	0.000631727121984801
OLFML2B	6.993	0.000641606751131292
SERPING1	9.515	0.000644611262919454
ARVCF	4.479	0.000646747115519507
PKIA	8.877	0.00064722470585196
GCNT4	8.952	0.000647413334399101
CECR2	7.867	0.000647413334399101
ZNF772	5.877	0.000647928182829555
SFN	-4.888	0.000651233687125991
SMOC2	8.852	0.000651632935882091
CDH1	7.125	0.000656152636854767
LIMCH1	-5.956	0.000660265499878716
DUSP23	9.129	0.000660265499878716
GRHL2	5.692	0.000660336346361622
AQP3	-6.176	0.000660336346361622
KCTD14	8.953	0.000660336346361622
EPHB6	8.953	0.000667188733443169
ZXDA	-9.038	0.000667188733443169
RBP1	9.278	0.000677864060973663
EPHA1	5.043	0.000683834643127892
ZNF681	8.349	0.000690343089300566
CLDN19	9.004	0.000690343089300566
RAET1E	-9.288	0.00069135884735966
ITGA7	5.085	0.000693265691033544
MBNL2	-4.482	0.000705791234334841
LOC101929839	-9.787	0.000712382759920114
CRYZ	-8.919	0.000713722228925658
ATP1B2	6.418	0.000715884129152713
CTSH	4.967	0.000715884129152713
TSPAN11	6.978	0.000719754559875433
PAK3	5.669	0.000719754559875433
PALM3	8.185	0.000719754559875433
PMEL	4.514	0.00072226966975496
CCDC8	6.394	0.000722549757144555
PROM1	5.078	0.000729841526999181
SP8	8.924	0.000737122334543223
ZNF418	6.225	0.000743274916589713
SFXN3	-4.525	0.000757719963602549
MICB	-9.248	0.000757719963602549
LRAT	5.258	0.000760085834836551
SLC1A6	5.231	0.000762718685988974
KLF5	-7.17	0.000768005122951541
DNAJB5	5.05	0.000768005122951541
KHDRBS2	9.084	0.000768005122951541
TRPM3	9.084	0.000768005122951541
IL1RL1	-8.8	0.00076827956735347
ZNF248	-8.827	0.000771141861666222
SCG3	6.884	0.000773342464282796
DOCK3	4.74	0.000779088467752859
MERTK	8.805	0.000783975685468668
SGMS2	-5.146	0.000785147956330468
EPAS1	-4.823	0.000785796843323459
APBA2	8.953	0.000785796843323459
ITGA9	8.787	0.000794150241536859
PELI2	4.52	0.000794602182005314
CCDC136	5.637	0.000794602182005314
NINL	5.119	0.000794602182005314
MSRB3	-4.403	0.000795163806476245
KLRC3	-9.183	0.000798109414108571
CTSV	5.171	0.000798109414108571
CLDN10	9.028	0.000799129613255045
CD68	-9.188	0.000811979064089313
MATN3	8.771	0.000815977747492781
FOXA3	5.575	0.00082270364852281
MUC4	8.798	0.00082270364852281
SERPINE2	5.01	0.000829391921009326
SH3PXD2B	4.339	0.0008407220260654
NETO1	8.924	0.000851002791859125
FOXQ1	-9.201	0.000854394663225741
PCDHAC1	9.653	0.000871641939237613
DCHS2	5.81	0.000875081293580071
CA9	-5.55	0.00087578766245606
ZNF677	5.81	0.00087578766245606
DNM1	5.8	0.000877347968023688
ADAM33	8.748	0.000878171735032985
SPHK1	-4.462	0.000888308851214284
ARL4C	5.903	0.000891824954610316
NMNAT2	4.786	0.00089210181359533
RAB38	8.754	0.00089210181359533
SLC9A2	-6.075	0.000894594414823179
SLCO1B3	-9.078	0.000899166586113153
HDAC9	6.753	0.000902601691584751
MMP25	4.398	0.00090462258274297
NREP	4.4	0.000908542293082087
NOVA2	4.289	0.0009204962723635
FHDC1	4.442	0.000920599969620524
SEMA6A	6.728	0.00092150361848616
EPB41L5	5.079	0.000923827172055558
TGM2	-4.05	0.000925823476740173
PCDHB2	5.214	0.000926303414988597
RASL12	8.743	0.000930927303515179
LINC00665	4.418	0.000930927303515179
ACSL5	-5.412	0.000950375576744209
GJA1	8.462	0.000950880200684158
LRRC4B	5.731	0.000952693105492413
ZBTB12	8.958	0.000959169445709346
ZBTB12	8.958	0.000959824107076935
ZBTB12	8.958	0.000959824107076935
CUX2	9.063	0.000959824107076935
YBX2	5.164	0.000960075052080383
PEX5L	7.162	0.000960244183594254
MYOZ3	7.281	0.000987689574019018
SYTL4	-5.622	0.00100595138072814
ZNF730	9.156	0.00101408690749079
SARDH	8.919	0.00101408690749079
YAF2	-4.459	0.00101408690749079
SNPH	8.754	0.00101537089078667
ADGRV1	5.152	0.0010172477102129
EFNA1	-4.217	0.00102105365199294
PRAME	-9.11	0.00102573223257231
PRICKLE2	8.853	0.0010370003415787
THEM6	-4.049	0.00104458301650273
BICDL2	9.175	0.00105571211658188
FENDRR	-9.105	0.00106070491102277
CD55	-6.655	0.00106709677134909
FAM169A	8.625	0.00107198013443987
ADGRG5	6.303	0.00108740397767721
SEMA7A	5.842	0.00108740397767721
CLCN4	5.571	0.00108740397767721
SYT13	5.652	0.00108857472688073
GFPT2	5.727	0.00110280002847722
TAGLN	5.2	0.00110428790884278
UGT3A1	8.742	0.00113064865073592
TTC39A	6.332	0.00113065853108475
SLC2A14	8.72	0.001133551033208
LUCAT1	-6.085	0.00113763035215585
MRVI1	9.469	0.00114173385428518
OAS3	-4.154	0.00114258719260675
ADCY5	5.413	0.00115979012818277
DNAJC12	-5.594	0.00117090242057148
CCNO	-8.794	0.00117404517467037
HID1	6.823	0.00118263737383784
NBPF20	-4.218	0.00118936293427596
ITIH5	5.789	0.00119428889472847
NUDT16P1	5.64	0.00120264778209769
CARD16	-9.437	0.00120280513992601
PCDHA3	8.817	0.00120280513992601
FAM84B	4.472	0.00121010452621077
PPP1R11	-9.091	0.00121010452621077
RASSF4	8.675	0.00121010452621077
CD40	8.675	0.00121681887364376
FOXI3	8.725	0.00121992603309779
ADCY2	8.152	0.00121992603309779
FGD5	6.2	0.00122846777657575
RASGRP2	5.968	0.00125553449498752
SEC14L5	5.275	0.00126592767507489
APLP1	5.539	0.00127465221776032
GRIA4	8.656	0.00129527554339604
CLIC3	-7.012	0.00129527554339604
LRCH2	8.969	0.00129968780625379
KCNMA1	8.883	0.00129968780625379
COL23A1	8.701	0.00129968780625379
PRKAR2B	8.779	0.00130317281825901
CADPS	6.845	0.00130816592375838
STON1	5.074	0.00133286245551646
AATK	-4.165	0.00133972546437116
KCTD8	8.92	0.00134575518253575
NRXN3	8.92	0.0013485068271579
RASIP1	-4.253	0.00138776603577136
APOBEC3D	8.611	0.00138912043898201
GRIN2D	4.394	0.00138951052427656
EMP1	-5.325	0.00139407166321395
ITM2A	8.651	0.00139478128559898
ST14	4.367	0.00139515062841563
ROBO2	8.997	0.00139905550846029
TGFBR3	-4.103	0.00140906150017385
RAB39A	8.725	0.00141859997455865
NDRG1	-6.629	0.00143438395671233
FAM69B	4.86	0.00143662848772942
C2CD4C	8.741	0.00143662848772942
FBLIM1	4.494	0.00146042579952861
ARMCX1	8.836	0.00148723458562444
RNF150	8.599	0.00149279947212634
AP1S2	4.427	0.00149279947212634
DGKB	8.038	0.00150357912644068
HLA-C	5.287	0.00150357912644068
LIN7A	6.773	0.00150357912644068
HAPLN4	8.807	0.00151320691959859
ST6GALNAC5	8.855	0.00151424416640844
YPEL1	5.282	0.00153013501923551
GADD45G	8.646	0.00153066008871668
PARM1	8.637	0.00153066008871668
MAMDC2	8.637	0.00153257356361504
THBS1	5.483	0.00153572297328671
BCL6B	8.98	0.00154296088387675
COL1A2	7.841	0.00155393026088801
LIPH	-5.133	0.00156961180182792
PRAME	-8.587	0.00156961180182792
CELF5	5.067	0.00159452279373164
ATP6V0E2	5.971	0.00160923103083282
GPRC5A	-7.198	0.00161180450556909
STS	-4.479	0.00161241975145239
TCF4	5.728	0.00163053268606604
GPR27	8.771	0.00163053268606604
ABCC3	-4.703	0.00163755568851924
PHACTR1	5.907	0.00164839688754968
SVIL-AS1	-8.669	0.00164923086075467
PHACTR1	5.907	0.00164959906246565
IFIT2	-6.724	0.0016530216929528
LOC100379224	8.611	0.00165354436784634
TMPRSS2	5.933	0.00165354436784634
ERVMER34-1	4.452	0.00165520130493727
PURG	8.724	0.00165520130493727
FAM46B	5.401	0.00166149021207888
EPHA7	8.684	0.00166149021207888
DLGAP3	5.42	0.0016765872384826
CNTN2	8.795	0.00168455724102577
CLEC2B	-8.646	0.00169133262165986
FAM57B	5.189	0.00169188330023184
SPRY1	4.241	0.00169591056655511
ECEL1	8.909	0.00169672658683569
SOAT1	-6.109	0.00171539085178988
CTTNBP2	4.226	0.00171570268553126
CT83	-8.954	0.00171570268553126
LPL	8.602	0.00172686323059406
ERC2	8.922	0.00173140155123003
HRH1	-5.295	0.00173140155123003
CAMK4	5.22	0.00173140155123003
DUSP2	-4.069	0.00173974087611421
STEAP2	6.013	0.00175490169236755
KRTCAP3	5.378	0.00175490169236755
PLP2	-6.064	0.00175490169236755
PICSAR	-9.12	0.00177305804315221
TAPBP	-8.619	0.00177900614111823
UCA1	-5.85	0.00178523133853705
TRIM46	5.015	0.00179118861791395
LAMC3	4.635	0.00179118861791395
HTR2C	8.958	0.00179325846605994
PLBD1	8.52	0.00179376051848504
BEX4	8.875	0.00179376051848504
RHOH	6.748	0.00180916223742505
TMEM25	6.733	0.00181001048100688
DNMT3B	6.371	0.00181516148587356
HEYL	8.488	0.00183420566796095
PCDHGB7	6.648	0.00185252391562
CIDEB	-8.642	0.00185486462606831
C8ORF88	8.618	0.001868184984771
CPT1C	4.324	0.00187420002002934
C20ORF194	5.327	0.00187420002002934
OSMR	-4.171	0.00187610594509715
SBK1	6.206	0.00187610594509715
DACT1	8.483	0.00187900724428355
MICA	-4.819	0.0019134256742201
CDH2	4.758	0.0019134256742201
FGFBP3	4.515	0.0019134256742201
RASSF2	5.814	0.00194830699393075
CCNJL	4.5	0.00197699941398376
DCX	7.133	0.00198879273124833
ADGRB2	3.926	0.00199770655889267
PCDHAC2	8.514	0.00202828438532344
CACNA1I	8.487	0.00202863674433873
CTNNA3	9.388	0.00202863674433873
MYL9	4.818	0.0020305672119149
EPHB6	8.798	0.00205323898480942
GNAS-AS1	6.116	0.00206114930996056
LINC01405	8.805	0.00206791053221433
PTCHD1	5.175	0.00207109641742293
GJB3	-4.398	0.00209622528660513
PRLR	8.85	0.00209715800037439
FAM221A	4.146	0.00212574189982845
RNF175	8.539	0.0021307583520989
ZNF711	8.535	0.00213286999514825
VIL1	5.653	0.00213286999514825
SEMA3B	-5.248	0.00213800307056744
NOTCH3	5.941	0.00214359834998491
PNMA3	8.638	0.00215465492729944
TMSB15A	8.638	0.00215465492729944
IER5L	-5.542	0.00215958959977034
ADCY8	8.505	0.00216143249502455
PHC1	6.262	0.00217741351355478
TICAM1	-4.296	0.00219063853798466
SH3GL3	8.435	0.00219731437917301
CNTNAP2	4.652	0.00221609165875163
NOG	-5.298	0.00222114537721556
HSPA12A	5.257	0.00225076189958791
NRROS	8.439	0.0022819240088138
SLC27A2	-5.404	0.00229159860766822
HS3ST5	7.152	0.00229159860766822
ENHO	8.732	0.00229691831554688
TMEM63C	6.532	0.00230527659817509
STK11	3.97	0.00231199690386998
SYT14	6.172	0.00231711538281068
LAMA3	-4.003	0.00232294529699191
BOC	6.077	0.002340413398349
RASAL1	6.58	0.00235203306629829
EPHA4	5.997	0.00236167303000608
LOC101927809	-8.53	0.00236205012085434
STMN3	7.094	0.00236822332009557
MACC1	4.696	0.00236872254905353
VIPR1	8.431	0.00237025422367281
TMEM55A	4.672	0.00238958345560026
C1ORF94	8.588	0.00238958345560026
BEGAIN	-3.844	0.00240045427818549
SCML1	-4.514	0.00240594041780809
ADRA2A	8.41	0.00242118432050227
STX16-NPEPL1	8.39	0.0024240452852439
SHC2	8.39	0.002424445133579
PCDH1	5.651	0.00245438838649812
SH2D3C	5.759	0.00247459359573088
RASSF9	-5.193	0.00247971532694883
GAS1	-3.861	0.00248353504853804
RADIL	5.153	0.00249197885148628
RAI1	-3.717	0.00251508660596
SLC24A2	5.867	0.00251508660596
SLC18A2	5.69	0.00251508660596
CHFR	3.787	0.00251508660596
PLB1	-4.725	0.00252291834487226
MT1X	3.697	0.00252599271457061
ZNF469	8.38	0.00253641331013167
FUZ	5.361	0.00253641331013167
TUBB	-7.457	0.00255797071830141
LINC01108	8.545	0.00255841945639716
PTK6	-4.648	0.00256507413318783
TUBA1A	5.28	0.0025666439726839
GABBR1	3.961	0.0025791045462786
CCDC74A	8.365	0.00259196394088698
DACT2	8.365	0.00259220445392599
NEAT1	-6.752	0.0025973130665254
LAMB2	3.897	0.0025973130665254
ATP7A	-3.853	0.00264133748463696
PLD5	6.608	0.00265489099138528
SPIB	4.771	0.0026628251727798
DTX1	8.83	0.00266841367823933
TRPC7-AS2	8.414	0.0026869578428693
KIFC3	-4.114	0.00270107188707348
PIK3R5	8.37	0.00271405482283905
AR	5.85	0.00272975337989721
LINC00698	8.483	0.00274726915012289
AJAP1	6.064	0.00275150363213601
MUC13	-8.33	0.00277535554582034
SCN9A	6.201	0.00278022594933161
FAM189A2	4.731	0.00280092652830352
DOK5	8.338	0.00281776938168086
NANOG	6.306	0.00285114793056148
IRS4	5.484	0.00285114793056148
TTYH1	7.203	0.00287724248355632
FSTL1	5.454	0.00289126643414215
BEX2	8.774	0.00292218379764419
SLFN12	6.859	0.00298607012937971
LOC339260	4.808	0.00298885046589555
JAKMIP1	8.344	0.00298972740439259
MAPK8IP1	4.288	0.00299228377383545
TNC	8.354	0.00299459432596061
CHRNA9	-5.026	0.00303733278505475
IGDCC3	4.851	0.00306008555662061
SULT4A1	8.588	0.00306008555662061
NFATC1	6.046	0.00308131225840924
MGLL	-4.23	0.00308131225840924
CAND2	5.3	0.003090263978707
SYNGAP1	5.249	0.00309417811292552
MIR4454	8.332	0.0030945986596253
SCARF2	4.375	0.00310833296550159
GBP3	-8.301	0.0031148025349292
TUBB2A	5.602	0.0031322785956203
SLC4A8	4.608	0.0031590804426808
OR2A20P	5.745	0.00316089396708639
KYNU	-6.726	0.00316456001914433
NOVA1	8.334	0.00318691100472638
RND1	5.233	0.00318691100472638
ICA1	3.991	0.00318691100472638
KLK10	8.268	0.00318691100472638
CHST7	5.934	0.00319913962530458
COL18A1	5.962	0.00320546070951848
SIK1	-5.146	0.00320546070951848
DAB2	-5.307	0.00323221393053372
PLEKHG6	4.439	0.00326097459704269
SOBP	8.299	0.003274118724137
SNCAIP	8.299	0.003274118724137
HDX	8.973	0.003274118724137
PCLO	5.66	0.003274118724137
ZNF620	5.291	0.00327743589331506
PBK	-3.798	0.00328124590681178
SEMA3A	4.498	0.00332208844638153
KLHL3	4.045	0.00332466953464052
TSPEAR-AS1	8.528	0.00336843938122358
SGSM1	4.502	0.00339174336314991
DKK1	-5.222	0.00341462493639018
RPS6KA6	5.495	0.00341462493639018
ELOVL4	8.234	0.00343877969782059
PCDHA2	6.454	0.00344525519626342
ZNF775	4.473	0.00344806143633386
CADM1	4.096	0.00344806143633386
IGSF1	4.101	0.00344806143633386
SYNDIG1	8.23	0.00344904085736113
SLC13A3	6.484	0.00346560265822034
CPM	-4.333	0.00351397664602766
ZBED6CL	-5.173	0.00351397664602766
ZNF503	-8.561	0.00354941438808883
C19ORF71	-3.933	0.00357044094628385
KCNN1	4.667	0.00359456389404255
ADAMTS15	6.382	0.00361106878423743
CASTOR1	8.266	0.00364451897663807
NEBL	5.551	0.00365454721187332
NEURL1	-4.124	0.0036769376819435
HLA-C	-4.301	0.0036769376819435
KIRREL2	8.328	0.00367770639486323
SH2D4A	-3.801	0.00367955200785385
NAV1	4.486	0.00371167499448785
FAM184A	8.207	0.00371607873683294
EPHA8	8.447	0.00372277725629575
FAM81A	-4.78	0.0037621778513051
GNG4	6.676	0.00380352107409351
GNG4	6.676	0.00380352107409351
SYNGR1	3.816	0.00381590749088617
TACR3	8.405	0.00382680256403259
APOE	7.826	0.0038421045208059
ADAMTS5	-3.937	0.00389427120394018
NCR3LG1	-3.657	0.0039120843394175
ANGPTL2	5.372	0.00394290523937819
SYT17	4.738	0.00395602960604483
TMEM52B	-5.639	0.00396653420721964
LOC102724428	-3.691	0.00398711911956439
SYNC	-5.211	0.00404605358340924
KIAA0895	-4.618	0.00406176924322799
TUBB	6.164	0.00407546734413316
SOX5	8.904	0.00408571431989463
EMILIN3	5.351	0.00410161375807419
CPS1	-5.732	0.00415877509097299
ZNF287	8.283	0.00416571399719851
KCNN3	5.566	0.0041922431917849
MPZL2	-4.029	0.0042115406080624
RIMS2	4.348	0.0042132519926471
HLA-B	5.032	0.00424221736971347
CORO2B	8.232	0.00427577241093803
KLKB1	8.37	0.00429216309980273
JAK3	4.888	0.004292788780918
SH3BGRL2	5.046	0.00429791019189789
PTPRZ1	6.051	0.00430804079826719
CDA	-4.007	0.00431520623605493
SLIT3	8.374	0.00434788138248777
FAM49A	8.482	0.00435240243902322
YPEL4	5.658	0.00436163148327829
FAM110B	8.148	0.00436163148327829
ENPP5	8.424	0.00437177413097843
ZNF569	5.471	0.00437177413097843
MAMDC2	8.18	0.00438673819186005
GAL3ST1	6.456	0.00438673819186005
KLHDC8B	8.198	0.00441975018651075
GRM2	8.198	0.00441975018651075
FGF13	8.139	0.00448182009862143
HOXB6	-8.264	0.00449663310859225
ADAMTS19-AS1	8.364	0.00451323912347921
PGGHG	3.811	0.00451323912347921
GRM3	6.579	0.00451669786514436
LIPG	4.037	0.00455135970091755
TSSC2	5.435	0.00456425093465669
SPTSSB	8.25	0.00461241773371778
PDE10A	-4.486	0.00461415889071787
ASAP3	4.42	0.00462990429116252
ASAP3	4.42	0.00462990429116252
FGF7	-5.511	0.00465524611610678
MB21D1	-4.221	0.00466813064696732
DAB1	6.419	0.00466813064696732
RAB39B	6.313	0.00466813064696732
TTC39B	4.381	0.00466998746773601
IL17RD	4.344	0.00470663316735372
VASH1	5.192	0.00472129141748052
SYT16	5.699	0.0047300964889839
SYN1	5.729	0.0047300964889839
HRASLS5	8.155	0.00473484486494713
APCDD1L	8.163	0.00473484486494713
ZFHX4	8.683	0.00473484486494713
RAC3	4.22	0.00474200646145526
FAM84A	8.111	0.00475542010928603
ARHGAP18	-4.037	0.00477620232234856
ITPKB	5.489	0.00478104983587773
CD200	5.746	0.00478623780510787
S100A4	-6.068	0.00480876071530943
CA8	8.126	0.00483236558926315
LAMC2	4.389	0.00483952560253777
BMF	4.237	0.00483952560253777
PTGS1	-3.675	0.00484152681652629
ARHGAP28	4.281	0.004855094623687
ONECUT2	-4.842	0.00486762109913133
NMB	8.107	0.00486762109913133
SLC1A2	5.144	0.00486762109913133
EPHB2	3.626	0.00488085095759894
ULK2	6.364	0.00488085095759894
TMEM151B	4.931	0.00489138004085605
IFT57	8.257	0.00489776906522446
DNAJA4	-3.675	0.00491220323197633
GRIN2B	8.268	0.00492146079700676
FAM83F	3.622	0.00494909515958014
DYSF	3.766	0.00495960994048374
MTUS2	-3.672	0.00500332995208517
FRMD4A	4.194	0.00505318893013846
PCDHGB1	8.675	0.00508947187112307
IL6	-8.079	0.00508947187112307
FREM1	8.831	0.00510102180943386
SMIM10L2A	8.418	0.00513623792620719
LINC01876	8.322	0.00513623792620719
ZKSCAN7	8.503	0.00515625338290108
ZKSCAN7	8.503	0.00516054729329383
CLN8	4.312	0.00517209332968456
GPANK1	-8.291	0.00517217513737262
GPANK1	-8.291	0.0051761554099545
CLDN3	3.886	0.0051761554099545
AFF2	5.759	0.00518831907185173
CRTC3	-5.12	0.00522170787995354
GFRA1	8.06	0.00523227263611016
GPR63	4.237	0.00525388889870678
MLPH	4.537	0.00527561410947113
STOX2	4.049	0.00528748419545907
ESPN	4.108	0.00528751287413244
TMEM130	6.326	0.00529610729258025
HS3ST3B1	8.103	0.0052975778116294
MXRA5	8.203	0.0052975778116294
XKR8	3.84	0.00530059728015808
PCDHGB5	8.493	0.00531094868635337
KCNQ3	8.089	0.0053136723466328
LGI2	8.089	0.00531826001107066
DPP6	6.254	0.00535746889239515
DPP6	6.254	0.00535746889239515
EVC2	8.39	0.00535746889239515
SLITRK1	8.106	0.00535746889239515
PHRF1	4.819	0.00550172204061326
IQGAP2	4.235	0.00550493959553444
INPP5F	3.387	0.00550493959553444
ROR2	5.429	0.00557408684328699
ADORA2A	5.415	0.0055977563467815
COL9A1	6.561	0.00561475860527822
PNMA6A	8.033	0.00563710085110101
RASL10B	4.193	0.00569975938537919
TENM2	5.156	0.00570243410645986
THEMIS2	6.217	0.00570243410645986
PDGFD	8.484	0.00571756323073085
ADARB2	5.231	0.00573038155891453
FOXF1	-6.53	0.00573379573407238
HIST1H2BE	9.396	0.00578954643347772
TXNIP	-3.387	0.00578954643347772
CCKBR	8.341	0.00579979160969413
HLA-DRB1	8.341	0.00579979160969413
PDE4D	-5.956	0.00579991809363257
LOC101927780	-8.018	0.00581650196222699
COL2A1	5.025	0.00584296725077308
DET1	6.232	0.00587860194002594
VENTX	6.232	0.00590182578224004
SHISA6	8.157	0.00590506066333318
HLA-C	8.134	0.00591534540263123
GRIK4	8.475	0.00591534540263123
TFCP2L1	5.459	0.00591534540263123
ITGA2B	4.924	0.00594734989510216
NOS1	4.541	0.00597352913171213
RASGRP4	8.08	0.00597352913171213
CD44	-4.663	0.00598302563811105
MYLK	4.102	0.00598870138682324
MEX3B	3.66	0.00599679953416331
DSE	4.089	0.0060120450304859
TERT	3.653	0.0060120450304859
FZD10	-4.308	0.0060120450304859
FAAH	4.621	0.00601284065067189
F3	-3.808	0.00601483732538165
SQOR	-5.468	0.0060262596791697
PLPPR5	8.124	0.0060262596791697
COL4A4	-3.5	0.00605939488039864
VWA2	8.04	0.00612133411514128
STXBP5L	5.6	0.00612856178367011
BRSK2	4.869	0.0061476323624508
PAIP2B	4.652	0.00620981946783277
SLC16A9	8.111	0.00621956195718247
HFE	-3.561	0.00625252961937665
CD24	5.33	0.00626105662394075
ZNF542P	4.949	0.00626634226953579
PRSS45	8.224	0.00633038563976632
