Name_GeneSymbol	Value_LogDiffExp	Significance_pvalue
DDX42	2.177	3.52583937714434e-94
GCHFR	-3.765	3.93591957215702e-94
MUL1	-2.45	5.15814092984575e-94
DAPK2	-4.283	5.94295210284257e-94
VIPR1	-4.736	8.7985486851375e-94
TAP2	12.413	9.14118172649451e-94
ABAT	-2.029	1.06138577252112e-93
CNNM1	8.801	1.61181191494692e-93
AIF1L	2.634	2.02267479807687e-93
UAP1	-2.057	4.12048034596334e-93
CRIP1	-3.466	6.7884404888975e-93
TTC21B	-2.225	7.53183031298881e-93
LRIG1	-2.099	8.28565015919955e-93
LRIG1	-2.099	8.58571097107426e-93
ERH	1.981	9.93327390087031e-93
ACADS	-3.171	1.05517403469575e-92
TSPAN4	-2.812	2.0195329062513e-92
UBA3	-2.23	2.21621121294659e-92
RPP21	-9.246	2.79275199934989e-92
HS1BP3	-2.094	3.09017677559593e-92
CYB5A	-2.222	3.54446697406598e-92
FAM229B	-5.576	3.84113513339869e-92
ATP8A1	4.22	6.84883423877689e-92
HADHB	-1.943	8.88982062022969e-92
SCRN1	-1.906	9.82324160822295e-92
TRIM25	2.496	1.56131378503078e-91
KEAP1	2.338	1.92059178209859e-91
CDK5RAP3	2.027	4.56391817742923e-91
PRMT6	2.014	6.18449578366599e-91
AP4B1	2.528	6.2212917889846e-91
PSMD12	2.34	8.64871613565199e-91
CD68	-6.261	1.34823477172982e-90
TRIM26	-9.518	1.50304773761691e-90
MAGI3	-2.148	1.65201075099163e-90
ADAMTS15	-2.298	2.17624139547445e-90
SIAH2	1.939	2.33692167056814e-90
ESR1	-1.944	2.34754876314365e-90
CNR1	-7.801	3.98939775179972e-90
TLK2	2.352	4.25735253868901e-90
NBPF12	2.664	4.27731829951559e-90
RPL39L	7.399	4.54156699468709e-90
LMO1	-5.585	4.78311787876214e-90
TMA16	-2.022	5.86456451675089e-90
ARC	-3.885	6.85004469901441e-90
MAFF	-4.167	7.04378566002368e-90
VARS2	12.366	9.67359829665324e-90
BIVM-ERCC5	6.456	1.00844008492933e-89
EPAS1	-4.319	1.33918610766235e-89
TMEM55A	-3.597	2.1926474835914e-89
KITLG	-1.917	2.37713886691333e-89
DDX5	2.309	7.6416002377335e-89
ALG1L	6.739	1.25108915807446e-88
GSN	-2.683	2.09516332442258e-88
KLHDC7A	-7.684	2.09858391708429e-88
COPA	-1.849	2.56834750835377e-88
SPSB1	-2.54	2.71390437764658e-88
PXDN	3.476	2.83438717571511e-88
BAG6	-2.112	3.77124682337425e-88
EIF5A2	6.965	4.07392167703528e-88
EEF1A2	2.153	4.90943514318549e-88
RHBDD2	-1.98	5.20607744776425e-88
PTP4A2	-1.822	5.89144744625047e-88
PRPF38B	2.154	6.27624862525111e-88
LPIN1	2.753	6.99968043192688e-88
ZBTB1	2.112	8.90179228899132e-88
TSKU	-1.918	1.00818067906938e-87
FN1	-2.122	1.45079765109837e-87
THRB	3.786	1.71215017224355e-87
DDX58	2.399	2.30337515755592e-87
TMEM255B	-6.899	7.53261335283063e-87
VAPB	2.07	9.34079819822615e-87
OCLN	2.175	1.18856078684088e-86
INSIG1	2.253	1.19118684846706e-86
LOC388692	6.581	1.34592593182946e-86
TYMP	-4.441	1.39670069501834e-86
RNU1-2	-3.592	1.63833703503774e-86
RNU1-1	-3.592	1.64228910593817e-86
RNVU1-18	-3.592	1.64340183172637e-86
RNU1-4	-3.592	1.6539973602787e-86
RNU1-3	-3.592	1.65885221426025e-86
ADGRA2	-5.066	1.77329441724104e-86
ATF6	-1.87	1.98275214746496e-86
ADAMTS19	12.224	2.02492544177513e-86
MEF2D	-2.203	2.05710143820343e-86
S100P	4.899	2.34842932290066e-86
NCBP2	1.997	2.40089947326824e-86
NPM1	1.822	2.42470207085323e-86
PEA15	-2.186	3.10057081848432e-86
PLSCR1	2.671	3.79183811050638e-86
EXTL2	-2.807	4.22854647477794e-86
RNF24	-2.684	5.02020364241696e-86
MAOB	-4.456	7.39146996999138e-86
PPP2R5A	-2.013	8.30686164225478e-86
SPRED2	-2.56	1.12843778667863e-85
ZNF354C	7.955	1.45665096218793e-85
KIAA0930	-2.566	1.61482041629723e-85
MBOAT2	-2.42	1.78114807155331e-85
RAP2B	2.452	1.96131383732116e-85
TMEM178B	8.942	2.37554363454068e-85
ANO10	-2.421	4.29090112428469e-85
DEGS1	-2.135	4.39743070404748e-85
HNRNPA0	1.97	8.50993745306642e-85
SLC1A5	-1.875	9.46934483808573e-85
EGFL6	-12.196	1.06525563518978e-84
NEIL2	-2.314	1.243534319056e-84
RBBP8	-2.213	1.81233981069147e-84
ENPEP	9.937	2.01460216801571e-84
ARFGEF1	-1.894	2.22953677391139e-84
RBM8A	1.827	2.31963261727789e-84
TPP1	-2.956	2.32788130904945e-84
FGFR2	4.449	2.45491574757245e-84
PEG10	-3.586	3.19335993469018e-84
SSH3	-2.171	3.76109362840106e-84
MRPL11	2.281	4.38116415694509e-84
TRIM33	2.104	4.47900642440854e-84
ZFP62	2.199	5.29917447352008e-84
RYR1	10.118	7.85468077101417e-84
DNAJC2	2.177	7.85468077101417e-84
HDAC9	-5.537	1.00966619274642e-83
ABCC11	-3.46	1.20818962507149e-83
VAV3	-1.9	1.52168431932664e-83
FARSB	-1.9	1.67123624105357e-83
RICTOR	-1.969	1.79313857585496e-83
PRELID1	1.88	1.99960788068377e-83
FREM2	-2.059	2.10812666324891e-83
SLC35F2	-2.009	3.41342427886185e-83
DDAH1	-2.017	3.69801825249583e-83
KPNA1	2.117	4.04843591110205e-83
WEE1	-1.927	4.37964389366966e-83
ITGB8	-4.969	5.18767714526917e-83
HSD17B12	5.189	5.28347974852527e-83
ZNF672	-2.385	8.82812105056915e-83
ANO1	-5.525	9.24362390258915e-83
PDCD2	1.917	1.0323043701323e-82
SCD	1.881	1.22663023191335e-82
MAD2L2	-2.588	1.4192755794025e-82
C16ORF72	-1.776	1.44249940544137e-82
FAM109B	-5.962	1.47948594151031e-82
JKAMP	2.388	1.80132914778128e-82
CCDC137	2.658	2.78428807619109e-82
TNS4	-5.796	3.05601822350932e-82
ESD	1.823	3.78299735983266e-82
NPTXR	-2.562	4.47147947904335e-82
PARK7	-1.81	4.65263751408303e-82
SLC25A36	1.876	5.87794394310891e-82
C19ORF48	2.23	7.37691363214174e-82
RNU4-2	-3.74	1.71457587279248e-81
LINC02140	-7.378	1.8820023567524e-81
CPEB4	-2.237	2.1181318648765e-81
ARHGAP26	-2.531	2.31931934125197e-81
CBS	4.441	3.60642037656219e-81
PRR11	1.927	4.69944743144365e-81
CIDEB	-12.102	4.90984244734378e-81
SLC35F6	-1.861	5.5389296394991e-81
UPF3B	3.608	6.87595072515692e-81
TRIM26	-12.659	6.90019367125787e-81
ZNF518B	-6.803	6.94745068359078e-81
ZMIZ1	-2.151	1.06608412822243e-80
UST	5.029	1.0942404548618e-80
KCNK3	-6.483	1.12500286032721e-80
GSTZ1	2.417	1.13416780160626e-80
SPEN	-2.097	1.19346318907658e-80
PTPN2	2.282	1.24305295818079e-80
KRTCAP3	-2.161	1.38240759172877e-80
NSA2	2.474	1.59390434592264e-80
KIAA1456	-4.078	1.59390434592264e-80
MTA1	2.377	1.69039677108226e-80
CCHCR1	-12.09	2.17905138454436e-80
SHC3	-4.176	2.79499296745965e-80
NAGA	-2.063	2.98048342428855e-80
HSPA1B	-2.727	3.01864264694055e-80
LINC01085	-12.148	3.09474808170409e-80
HLA-B	-3.468	3.31158741803887e-80
TRIM26	-6.699	4.1456655855441e-80
GABARAPL1	-3.461	4.66780272051361e-80
CYFIP1	-3.243	4.82279990747932e-80
TRPV6	-4.821	4.90476670227356e-80
PCF11	1.939	6.3779329467528e-80
PGRMC1	1.91	9.41963942974515e-80
RPL36	1.74	1.17489140635648e-79
RETREG1	-2.31	1.68180201918025e-79
UBE3A	-1.81	1.89229339909423e-79
TATDN1	1.907	1.94027151318882e-79
OPN3	-2.237	2.07116937275556e-79
TMPRSS6	-7.623	2.38519457234732e-79
RAD17	3.492	2.55998485343415e-79
MT1X	3.716	2.66339876458234e-79
SOX5	-8.153	2.91010975028941e-79
WDR35	-2.126	3.16526480765996e-79
MIR205	-4.624	3.32195438893015e-79
H3F3B	1.98	3.49689037224125e-79
ALG10B	-2.248	3.70133095182533e-79
ITGB1BP1	-1.926	4.14120351044116e-79
HNRNPH3	2.339	4.93433503264717e-79
CARD10	-3.238	5.4818023919209e-79
SRMS	-5.272	5.53721350934793e-79
SART1	2.189	7.23449167335955e-79
ZNF23	3.708	8.01740666631212e-79
NCL	1.982	1.29560134846861e-78
MAML1	2.013	1.31340038842788e-78
SGSM2	2.488	1.80457681819246e-78
ETV1	-7.072	1.98328123939073e-78
MMRN2	-3.964	4.56413863478886e-78
TMEM106B	-1.834	5.04307708350483e-78
SCCPDH	-1.999	5.1297897829432e-78
SNHG25	4.468	6.06366764904319e-78
NRSN2	-2.356	7.67582570626749e-78
RPL12	1.745	8.03835464241423e-78
WDCP	-2.524	1.17304843561521e-77
PHACTR2	2.805	1.18444407365563e-77
GEN1	-1.954	1.28348686034194e-77
SEMA3F	-2.139	1.95233113660596e-77
PTPRF	1.879	2.16225848805358e-77
MGAT3	-7.134	2.36629560179767e-77
CACNA1I	-7.598	2.53996210495334e-77
BID	3.651	2.62563054404821e-77
BCAP31	-1.756	3.10948166124178e-77
CCHCR1	-12.02	3.24584941431605e-77
ZNF740	1.993	3.6288777220589e-77
TIMP1	-2.297	3.86455096500148e-77
SLC38A2	1.86	5.63431624122956e-77
IGSF1	-3.869	6.33553324394889e-77
CYB5R1	-2.028	8.32728252753822e-77
TMEM18	2.392	9.71929349943182e-77
UBTF	1.778	9.97938023172972e-77
DDX1	-1.776	1.2375082128983e-76
C12ORF75	-2.691	2.65631287954166e-76
POLD4	-2.245	3.46181851346904e-76
SYT17	6.489	6.36158626728936e-76
FGD1	-2.529	9.23148024052164e-76
ZBED1	-2.049	1.12591313432875e-75
PDZK1IP1	-12.014	1.41034680012745e-75
HES4	-3.782	1.83355899904903e-75
ZNF331	3.912	1.90219415368684e-75
GDI1	-1.805	2.14747676462028e-75
SPATA18	6.065	2.43693848539769e-75
WASF3	12.125	3.6420993876818e-75
THOC2	1.95	4.03852107579632e-75
PISD	2.679	6.20940217317408e-75
ACO1	-2.18	6.6706979944501e-75
PSMD7	1.861	7.29999720750037e-75
TPT1	1.823	7.75405250850639e-75
HOMER1	2.83	9.49027474154782e-75
NR1D1	-3.055	9.78004358241631e-75
CPT1A	-1.702	1.13783650247422e-74
COMT	1.935	1.48991333639882e-74
MRPL21	-1.848	1.59996235641356e-74
INSM1	-7.049	2.13134442961316e-74
HGSNAT	-2.264	2.18228622922185e-74
HLTF	1.741	2.40594415629611e-74
TSSC1	2.561	2.73894617967147e-74
AK7	3.847	4.10560338428728e-74
RNF144B	-2.283	5.11533213607081e-74
SLC9A6	5.434	5.42276864673509e-74
ABCB6	-1.933	5.42531613785514e-74
SGCE	-3.269	6.61534103748932e-74
ATP5G3	-1.699	6.80907931291955e-74
GRB2	1.791	7.00413415234125e-74
HS6ST2	4.255	7.27596652304106e-74
KCNH2	-3.685	7.77880605652885e-74
TP53	2.479	8.66651437826629e-74
GALNT12	11.936	1.22312040644715e-73
PXK	-2.453	1.46768706313514e-73
XK	11.927	1.79899059021657e-73
USP6	3.886	1.90117141654968e-73
CYB5R3	-2.12	2.20480330746387e-73
HHAT	-3.719	2.21715910211838e-73
RAI14	5.552	2.30566248412748e-73
HHAT	-3.719	2.88913152698357e-73
CCAR1	1.868	3.00880176451714e-73
DTNB	-2.496	4.1164220765938e-73
CYFIP2	5.686	4.44731055132355e-73
TMEM63B	-2.087	6.1043307135472e-73
MARVELD2	-2.851	6.13181959369926e-73
RPS6KA2	-2.679	7.37252758462908e-73
BCAS1	3.599	1.03482146793999e-72
CLNS1A	-1.695	1.18183913155681e-72
CBWD3	2.664	1.18634675264693e-72
ALDH3B1	-4.064	1.25817766229991e-72
MDFI	-11.956	1.59749009005675e-72
FOXI1	-6.795	1.6639497251026e-72
OAT	-1.865	2.17732384850661e-72
LUC7L3	2.307	2.2207148847658e-72
PNMA1	2.247	2.51133494584617e-72
SIX1	6.408	3.24635885448041e-72
TSPO	-2.277	3.32845462422163e-72
THNSL1	2.348	3.54888056973568e-72
SMN1	3.052	3.56494251823119e-72
PLAG1	-5.842	3.78761567315838e-72
PLCH1	6.247	3.86299142020256e-72
C15ORF59	2.056	4.15110046875933e-72
MAL2	1.684	4.17522677212914e-72
RCOR1	1.95	5.12335169562175e-72
FNTA	-1.79	6.61830053904838e-72
TMEM63A	-2.606	7.55765473144048e-72
GBP2	-3.28	8.55498088157853e-72
STK17A	-2.054	1.00116356365901e-71
NR2F6	-2.008	1.18722873527492e-71
SLC35B1	1.86	1.22120068198772e-71
PYGO1	6.853	1.30908836893567e-71
SULF1	2.99	1.36818508346298e-71
AGL	-2.202	1.43340523568045e-71
ADM	-5.429	1.66894284996795e-71
ABCC4	6.205	2.26926000749352e-71
ATRAID	-1.795	2.49673850757164e-71
PCDHA6	6.502	2.617941501087e-71
CST3	-1.781	2.76536054744138e-71
KAT6A	-2.06	2.78987799881541e-71
PREX1	1.706	2.81305108968067e-71
PKD1L1	-5.22	3.06832503685392e-71
ATMIN	1.776	3.63685112995109e-71
GOT2	1.674	3.933430000778e-71
AK4	2.122	5.46360936881813e-71
ADIRF	-2.059	6.34027839134606e-71
RBM17	1.871	7.48452337435747e-71
GTF2E1	2.421	8.01315567322728e-71
CTNNBIP1	-2.262	8.13831824357968e-71
DHRSX	-2.5	8.28575124010411e-71
KLF5	3.086	1.00578446173343e-70
RBMX	1.668	1.01074519633872e-70
PTRH2	2.542	1.08289232649523e-70
SERPINB6	-1.827	1.15813272635624e-70
ACLY	1.69	1.19379743089025e-70
HMOX1	2.34	1.20673160044414e-70
SF3B3	1.874	1.385028440474e-70
SDR16C5	-11.737	1.39395402673537e-70
BPTF	1.933	1.44000336554469e-70
PDHB	-1.772	1.59905472269727e-70
CAV1	6.343	1.65185708282216e-70
ADCY3	-1.753	1.68255192891615e-70
MRPS33	1.985	1.88542992437808e-70
ATP5E	1.659	2.0198787355859e-70
BATF	4.085	2.4385189423971e-70
TP53TG1	2.229	3.1398800869768e-70
KLK10	7.209	3.38840173891026e-70
PDCD6	1.694	3.52168508367384e-70
TACSTD2	1.973	3.75301333773158e-70
SAT1	2.825	3.7531676363856e-70
PES1	1.784	4.07848444594344e-70
ADAMTS12	-5.909	4.22659710069041e-70
RPL7A	1.633	4.85846244215788e-70
AURKA	2.035	5.15697624264815e-70
RPL7A	1.633	5.24897613737174e-70
AGTRAP	-2.275	5.31288105840962e-70
PRKCD	3.726	5.75675473944089e-70
FAM46C	-1.976	5.77976225354301e-70
FAM169A	5.376	6.24640586394351e-70
MAST4	-2.644	7.05330771165994e-70
SLC5A6	-1.758	7.93832693747943e-70
POLD3	-1.885	8.76515399944103e-70
CHST10	11.823	9.0026337973949e-70
GTF2H4	-6.769	9.84143779306944e-70
SPECC1L	1.835	1.12281884803339e-69
KIF13B	-2.223	1.32496680490709e-69
CLTC	1.666	1.45479472955458e-69
RNF141	-1.907	1.48868351537068e-69
DTNA	3.952	1.53689622436879e-69
ROR2	-3.777	1.55476559169605e-69
P4HA2	-1.824	1.62121185561113e-69
LGALS3	-1.692	1.7243402605294e-69
ETNK2	-2.142	1.74832310782257e-69
MAP9	-2.68	1.83777567906568e-69
PCDHA11	3.341	1.97515488798335e-69
PREB	-1.75	2.24692693929935e-69
ZNF217	1.749	2.83073661247472e-69
YY1	1.667	2.96115673971094e-69
RPL36A	1.735	3.71575853608097e-69
FHL1	11.696	3.93427411562605e-69
FKBP3	1.843	4.01212473120884e-69
EXOC2	-1.758	4.16507553194161e-69
C3ORF67	-3.64	4.25890360704291e-69
ASPH	-2.581	4.81830748374718e-69
DDX43	8.243	4.82237012628249e-69
SLTM	1.731	5.92250631701807e-69
LOC102723373	-3.423	7.19958621653809e-69
KIF5C	-3.638	7.38251169695464e-69
SERTAD4	-2.239	7.69170945558989e-69
SERTAD4	-2.239	8.55545202340279e-69
NIPSNAP2	-1.815	8.68598966985624e-69
AGFG1	-1.753	9.89581335745459e-69
POLE3	1.711	1.73816476824121e-68
AAK1	-2.275	1.91386730086649e-68
HADHA	-1.611	1.95675895141714e-68
ACP6	2.756	2.24988589252386e-68
STC1	-2.217	2.43631331730814e-68
SOX13	-2.3	3.27960599238942e-68
CPSF1	1.95	3.55625563994753e-68
LIPA	1.864	3.6939995361402e-68
PRSS30P	-6.388	4.14816356412788e-68
CCDC3	9.358	4.48115228878183e-68
NEURL1	-4.729	4.75639099762163e-68
TNFSF12	-8.222	5.20520051486536e-68
SEPHS1	1.715	5.28124475171278e-68
SMYD3	-2.419	7.50222768736537e-68
MSRB3	-4.546	7.67113798363472e-68
FAM214A	1.967	8.67418186541705e-68
ZHX2	2.261	8.8541439378605e-68
YWHAQ	1.683	1.10811596644133e-67
METRNL	4.31	1.12806255027076e-67
ARMCX2	-4.952	1.67251992440913e-67
MAN1A1	-2.225	1.8488871736141e-67
UHRF1BP1	-1.675	2.55916677280739e-67
ATXN7L3B	1.634	4.31562774467382e-67
MAGED4B	11.631	5.24514519034288e-67
HPDL	6.603	6.49435680408824e-67
RNVU1-7	-4.036	6.70733249170534e-67
UQCRC2	-1.647	7.90007007920816e-67
H6PD	-1.934	9.0933992640686e-67
TMED4	-1.685	9.66011354730926e-67
PERP	1.708	9.73767888609518e-67
VPS13D	-1.754	1.01047424983453e-66
PNN	2.15	1.02572907322719e-66
HIF1AN	2.359	1.0331014559367e-66
GALM	-2.253	1.11582145771511e-66
HMGN1	1.581	1.36913500115105e-66
ZNF486	-5.018	1.60381563581539e-66
DLG4	-4.329	1.89413329462175e-66
KLHL8	2.216	1.91453229823318e-66
HCAR1	-4.369	1.9542833577398e-66
EPHA4	3.717	2.36128959760269e-66
SLC3A2	1.664	2.57019800723692e-66
BAG6	-2.49	3.23263293919695e-66
GPATCH4	2.136	4.24579773067387e-66
PKIA	11.613	4.94662625738943e-66
SLC7A5	1.885	5.31560074429561e-66
BAG6	-2.449	5.44064736966661e-66
EWSR1	1.714	5.8989814753405e-66
TRAPPC9	-1.92	8.02383987587336e-66
ALDH1L2	4.322	9.08018886903434e-66
NME2	1.577	9.2048737569337e-66
CD163L1	-5.515	9.67319148324531e-66
RNF39	-11.601	1.0304263303984e-65
RNF39	-11.601	1.03973187842021e-65
SNHG12	2.684	1.16908886678124e-65
HNRNPAB	1.625	1.20763524913552e-65
TAF2	1.677	1.56777666177987e-65
SSPN	-2.557	1.71390739717938e-65
RASSF3	-1.87	1.81976825122473e-65
SNX33	-2.097	2.02303838231106e-65
TMEM219	-1.843	2.3185016128183e-65
BIVM	8.489	2.49085058611176e-65
MRPL13	1.725	2.56483081334482e-65
CBX1	1.755	2.63326385453562e-65
HYI	-2.892	3.10391955975174e-65
DNAJC15	2.554	5.50392213766351e-65
C14ORF166	1.642	5.8713501498072e-65
ARHGEF16	-2.083	5.89560205009919e-65
CRACR2B	-2.198	6.43920653957024e-65
EMSY	-2.263	6.50579731061292e-65
DAPP1	-5.25	6.71925151816107e-65
CD59	-1.76	6.72969126417447e-65
POLR2L	-1.658	7.4136912631979e-65
IFT172	-2.028	7.49283513751305e-65
ZZZ3	1.642	7.52868838240361e-65
NEU3	-2.01	7.73170541357054e-65
RAPGEF3	-3.869	8.13536062854355e-65
KCNAB2	-3.519	9.45471381507901e-65
SUCLG2	-1.661	1.09422470669723e-64
EIF2B2	2.004	1.14278824706756e-64
LYST	-2.859	1.35242047246397e-64
MIR9-3HG	-2.459	1.36092161627044e-64
COX6C	-1.612	1.4098116274041e-64
MRPS23	1.861	1.556478073718e-64
IL17RC	-2.104	1.86126634054505e-64
PHYH	-2.311	2.07418306550224e-64
IFIH1	2.183	2.07722498440283e-64
RN7SK	-2.753	2.37773838565228e-64
FRY	-4.31	2.40628456521835e-64
DNASE1L1	-1.911	2.42527815351053e-64
EIF2B4	-1.664	2.6877269684518e-64
VDR	-1.901	2.70575138459527e-64
P2RY6	-5.194	3.246720959036e-64
TCEA3	-2.244	3.41156032248799e-64
TCEA3	-2.244	3.48806067511061e-64
ADGRG5	6.892	4.32562459321515e-64
KDELC2	3.417	4.32974549817687e-64
KCTD21	-2.755	6.40461157251621e-64
COL4A3BP	2.305	6.44036923501417e-64
GTPBP1	-2.052	6.63027747463515e-64
SLU7	1.965	8.52839356269598e-64
MBNL1	1.684	9.24724100338707e-64
TP73	-4.659	9.82320820627082e-64
DAB2	-6.8	1.12671635707185e-63
ARF6	1.618	1.30989061144216e-63
DCAF7	1.581	1.36910501539233e-63
DUXAP10	3.451	1.86803101517653e-63
PLA2G4F	-4.297	1.93775064467231e-63
WDR76	-2.024	2.094416280577e-63
WIPF3	-5.602	2.70354214956632e-63
SRXN1	-1.659	3.37998428581732e-63
TAOK3	1.896	3.55053944238442e-63
PRKG1	-6.292	3.87380515332955e-63
GAS5	1.537	4.1312938130345e-63
CD109	-3.197	4.24012181977734e-63
FAH	-2.127	4.55812401564253e-63
HLA-B	-7.739	5.17232884267704e-63
MYADM	-2.54	5.64852315485128e-63
PABPN1	2.207	5.65218709952076e-63
ARSA	-3.032	6.16771368277653e-63
SYNGR2	1.616	9.34840339713023e-63
ARAP1	-1.82	9.5388330554459e-63
ZNF135	-7.123	1.01369176126183e-62
PPP1R3B	-2.194	1.04924765040064e-62
UBL3	1.642	1.10004081539907e-62
AES	-1.57	1.15974383150362e-62
PLD1	4.428	1.16288303445086e-62
SRP9	-1.553	1.19228623692391e-62
PARP14	2.466	1.3330345914278e-62
NOP16	2.369	1.36012382721031e-62
KDM4A	1.683	1.39723103360444e-62
TBC1D20	-1.937	1.46795117023109e-62
WNK1	-1.814	1.48021891157463e-62
CEP95	1.991	1.6100386803981e-62
TDRD5	4.022	1.85415022997716e-62
ZBTB43	-2.633	2.00511956966113e-62
ZNF71	-7.176	2.32716842009964e-62
RPS6KC1	-1.994	2.41886766313338e-62
ZNF778	2.614	2.53455043855547e-62
DERA	-2.24	3.68935665222802e-62
PLLP	4.242	3.96252739319128e-62
DCP2	1.641	4.86970364344596e-62
SCARNA2	-2.78	6.45624459041335e-62
ERGIC1	1.573	6.62577301977115e-62
PRAG1	-2.258	6.62960630895987e-62
SFTPD	-4.141	7.43139492046979e-62
MFSD14A	-1.636	8.66225626368835e-62
SEMA3E	6.006	9.38900898615226e-62
TM2D2	-2.334	9.90356673345361e-62
TACO1	2.014	1.00761902299503e-61
STYXL1	-1.761	1.23803964917222e-61
AARD	6.361	1.46240688164542e-61
ATP7B	-2.795	1.49395171634409e-61
HIP1	-2.141	1.74268993544953e-61
RCN1	1.79	1.90435455316838e-61
F3	-4.48	2.15510247674675e-61
PRTFDC1	9.17	2.36652375651475e-61
LOC100049716	-3.543	2.65256605207513e-61
ZNF704	-1.786	2.97321546965175e-61
KLHL13	5.312	3.21653109841823e-61
LLPH	1.943	3.269799371916e-61
VLDLR	4.056	3.44647706005218e-61
DRAM2	-1.695	3.84980862193814e-61
AMZ1	-3.643	4.39548008939795e-61
GNPNAT1	1.596	4.53577453244653e-61
MARVELD2	3.31	5.31388588605511e-61
SASH1	-3.446	6.21811496115938e-61
SLC23A1	-5.958	7.3029700681822e-61
VAMP8	-1.908	7.34190350931079e-61
OGDH	-1.593	9.09276996785464e-61
SORBS3	-3.146	9.80099120368506e-61
GUK1	-1.813	1.04684501424235e-60
AHNAK2	-3.759	1.06364975493186e-60
RASSF10	-7.275	1.17369696533986e-60
SFXN1	1.726	1.18303609530621e-60
C14ORF2	1.612	1.1957264093784e-60
TRIM6	-4.691	1.22578953468001e-60
FBXO33	2.178	2.24921359055336e-60
DPYD	-5.933	2.4424882358344e-60
FAM171B	4.608	2.77001879557083e-60
GPR153	-3.213	2.9341150506399e-60
DLX1	4.98	3.19074650865981e-60
THG1L	3.525	3.26740096749568e-60
NBPF20	2.036	4.41005589408592e-60
LOC100129697	6.723	5.26303763277466e-60
NAV2	-4.694	5.42037523448527e-60
CLIP4	-5.104	5.81818519452831e-60
GGH	-2.041	5.84331330727631e-60
NUDT21	1.527	6.94899291680757e-60
FARP1	-1.711	8.87223024628426e-60
HLA-B	-7.752	8.98484102866513e-60
AP4E1	1.925	9.23247629200411e-60
ZDHHC8	7.3	9.58397798630837e-60
FUT8	1.817	1.0497402893379e-59
RHOC	-1.519	1.07939698062232e-59
ABHD5	-2.123	1.13838967148643e-59
RNU2-1	-3.248	1.14011257711068e-59
TMEM9	-1.646	1.26127158048965e-59
RPL38	1.645	1.32341091007743e-59
FCF1	2.023	1.33277306707791e-59
HMMR	2.111	1.35261189009114e-59
FAM135A	-5.015	1.39898591122997e-59
DMXL2	2.09	1.40557219209071e-59
RUNX2	-6.095	1.44293920446857e-59
DDX19A	1.739	2.02681430832345e-59
ICMT	-1.563	2.32389340932485e-59
MUC5B	-3.957	2.37771846057491e-59
TMEM139	-4.131	2.51582560723168e-59
DCAF4	3.026	3.29040346949294e-59
LRP5	-1.738	3.42714813623891e-59
ROCK2	1.776	3.49889085563691e-59
TCEAL8	-11.434	5.98861539438046e-59
SUMO3	1.653	7.3348974695356e-59
SULT1A1	-2.223	7.68338616043428e-59
SNORD15A	-7.364	9.97800640889874e-59
ANKRD13D	-1.913	1.37125322513899e-58
MRPS2	1.858	1.40522987396921e-58
CHURC1	1.798	1.55956951267497e-58
HNRNPH2	1.716	1.62151643800834e-58
C1ORF64	-6.258	1.83997654978972e-58
CDC37	1.617	1.99942248455819e-58
HIPK1	1.573	2.68368703126756e-58
AHCYL1	-1.493	2.79911732875755e-58
LTBP4	3.061	3.14705438425985e-58
ZC3HAV1	1.664	3.55612471110389e-58
LINC01124	-8.377	3.71843291581537e-58
CTSF	-2.408	3.79304978915153e-58
UBXN1	1.736	4.44587583287372e-58
FLNA	-1.569	5.30007616128279e-58
NSUN7	5.701	5.30638574958165e-58
LOC101927151	6.399	6.5192472074983e-58
RDH12	9.302	6.54592335547583e-58
TMC4	5.744	8.56306660127486e-58
ADD3	2.713	8.96079683949078e-58
FAM120A	1.504	9.58434720460534e-58
SNAPC2	-1.98	9.7163449513033e-58
WDR43	1.622	1.00642783543593e-57
SCD5	4.597	1.12406776968127e-57
SUN2	-1.606	1.13930852205766e-57
CCHCR1	7.822	1.21170708692631e-57
MYC	1.711	1.22505134433739e-57
SLC5A8	-3.769	1.48078363414718e-57
AKR1E2	11.376	1.60811145054528e-57
SNORA63	-2.681	1.69673675970436e-57
TMEM63C	-4.542	1.84242108308331e-57
CAT	-1.588	1.86953049718433e-57
LRRC59	1.598	1.93414079133311e-57
WDR6	1.579	2.01281666153877e-57
SMIM15	1.771	2.20800696102271e-57
ZC3H12C	-6.306	2.23799518858294e-57
MFGE8	-3.855	2.29016510867241e-57
MICB	-9.114	2.64113160599184e-57
ATP1B3	1.986	2.7122333533404e-57
LAMP3	6.44	3.07576044360543e-57
RNF130	1.56	3.3705812421024e-57
PITPNC1	2.163	3.57108950527382e-57
CAV2	4.761	3.70610723080389e-57
PRKAA2	-1.942	4.19748594007327e-57
CMPK2	6.418	4.77837436912519e-57
FOXP4	-2.319	5.39502811589255e-57
VAC14	1.672	5.8583639275382e-57
MAF1	1.478	6.56934913358308e-57
RTKN	-1.83	6.92252183669434e-57
CTTN	-1.504	7.05201626291476e-57
SLC16A5	-3.894	7.07292180051176e-57
RAB14	1.59	7.53523609843075e-57
ST6GALNAC6	-2.37	8.06932395483859e-57
NPIPA1	2.901	9.44143581088476e-57
PRKAR1A	1.603	1.09440816195036e-56
RHOBTB2	-2.611	1.12018654040957e-56
ESF1	2.011	1.21863209988757e-56
DDX19B	1.738	1.30343590760538e-56
